"","pC","pD","pM","rep","stability","oscilations","resilience"
"C13569",0.39,0.33,0.28,2,FALSE,TRUE,0.387293114023101
"C13570",0.44,0.32,0.24,3,FALSE,TRUE,0.304268069809925
"C13571",0.33,0.33,0.34,4,FALSE,TRUE,0.467903059090223
"C13572",0.38,0.34,0.28,5,FALSE,TRUE,0.384217654756805
"C13573",0.38,0.4,0.22,6,FALSE,TRUE,0.381092605724424
"C13574",0.47,0.29,0.24,7,FALSE,TRUE,0.440658051737474
"C13575",0.48,0.36,0.16,8,FALSE,TRUE,0.491213723201828
"C13576",0.44,0.32,0.24,9,FALSE,TRUE,0.549918017536612
"C13577",0.44,0.27,0.29,10,FALSE,TRUE,0.562007022861815
"C13578",0.37,0.39,0.24,11,TRUE,TRUE,0.392923508120891
"C13579",0.434343434343434,0.414141414141414,0.151515151515152,12,FALSE,TRUE,0.363371911395628
"C13580",0.3,0.47,0.23,13,FALSE,TRUE,0.333154038587886
"C13581",0.34,0.39,0.27,14,FALSE,TRUE,0.321051991089065
"C13582",0.34,0.43,0.23,15,TRUE,TRUE,0.35081295738915
"C13583",0.37,0.36,0.27,16,FALSE,TRUE,0.30220162207028
"C13584",0.393939393939394,0.353535353535354,0.252525252525253,17,FALSE,TRUE,0.456321906480949
"C13585",0.42,0.3,0.28,18,TRUE,TRUE,0.464025482732861
"C13586",0.41,0.35,0.24,19,FALSE,TRUE,0.431600894122201
"C13587",0.41,0.3,0.29,20,FALSE,TRUE,0.594349405592149
"C13588",0.46,0.34,0.2,1,FALSE,TRUE,0.350109978715725
"C13589",0.36,0.38,0.26,2,FALSE,TRUE,0.284014483497352
"C13590",0.4,0.35,0.25,3,FALSE,TRUE,0.404208970937769
"C13591",0.41,0.25,0.34,4,TRUE,TRUE,0.495921387671497
"C13592",0.39,0.37,0.24,5,FALSE,TRUE,0.499934098600344
"C13593",0.4,0.27,0.33,6,FALSE,FALSE,0.284841478862688
"C13594",0.42,0.33,0.25,7,FALSE,TRUE,0.325683544969657
"C13595",0.35,0.43,0.22,8,FALSE,TRUE,0.331685708543207
"C13596",0.39,0.29,0.32,9,FALSE,TRUE,0.416530936984401
"C13597",0.43,0.29,0.28,10,FALSE,TRUE,0.499231307818609
"C13598",0.39,0.32,0.29,11,FALSE,TRUE,0.505109514320587
"C13599",0.45,0.28,0.27,12,FALSE,TRUE,0.321450489965609
"C13600",0.36,0.38,0.26,13,FALSE,TRUE,0.270936698583288
"C13601",0.46,0.29,0.25,14,FALSE,TRUE,0.345216950364502
"C13602",0.43,0.27,0.3,15,FALSE,TRUE,0.486198077220838
"C13603",0.34,0.39,0.27,16,FALSE,TRUE,0.473828976133263
"C13604",0.44,0.29,0.27,17,FALSE,FALSE,0.348528872639067
"C13605",0.38,0.36,0.26,18,TRUE,TRUE,0.389176371643745
"C13606",0.38,0.33,0.29,19,FALSE,TRUE,0.359692471057308
"C13607",0.41,0.35,0.24,20,FALSE,TRUE,0.338280064805297
"C13608",0.38,0.33,0.29,1,FALSE,TRUE,0.52456608648082
"C13609",0.32,0.39,0.29,2,TRUE,TRUE,0.389205466942253
"C13610",0.42,0.24,0.34,3,FALSE,TRUE,0.399091123650509
"C13611",0.393939393939394,0.262626262626263,0.343434343434343,4,FALSE,TRUE,0.423892734618914
"C13612",0.31,0.33,0.36,5,TRUE,TRUE,0.436158899193064
"C13613",0.33,0.34,0.33,6,TRUE,TRUE,0.371811584158975
"C13614",0.42,0.24,0.34,7,TRUE,TRUE,0.479065912102784
"C13615",0.25,0.39,0.36,8,FALSE,TRUE,0.54162872977882
"C13616",0.35,0.32,0.33,9,FALSE,TRUE,0.404362897158602
"C13617",0.44,0.33,0.23,10,FALSE,TRUE,0.31171087113576
"C13618",0.32,0.35,0.33,11,TRUE,TRUE,0.4016656505726
"C13619",0.38,0.32,0.3,12,FALSE,TRUE,0.488474322323746
"C13620",0.45,0.29,0.26,13,FALSE,TRUE,0.475423180568233
"C13621",0.39,0.31,0.3,14,FALSE,TRUE,0.41221538371868
"C13622",0.33,0.28,0.39,15,TRUE,TRUE,0.395473209044104
"C13623",0.44,0.31,0.25,16,FALSE,TRUE,0.254401131438223
"C13624",0.34,0.41,0.25,17,FALSE,TRUE,0.407405919632497
"C13625",0.25,0.36,0.39,18,TRUE,TRUE,0.347880971150794
"C13626",0.28,0.35,0.37,19,FALSE,TRUE,0.357038785931759
"C13627",0.33,0.4,0.27,20,TRUE,TRUE,0.425317052582657
"C13628",0.39,0.27,0.34,1,FALSE,TRUE,0.434498268789984
"C13629",0.36,0.28,0.36,2,FALSE,TRUE,0.501746457896955
"C13630",0.32,0.26,0.42,3,TRUE,TRUE,0.417963358251337
"C13631",0.33,0.23,0.44,4,TRUE,TRUE,0.359327693241717
"C13632",0.39,0.21,0.4,5,TRUE,TRUE,0.426048382938002
"C13633",0.36,0.26,0.38,6,TRUE,TRUE,0.42232674175519
"C13634",0.383838383838384,0.262626262626263,0.353535353535354,7,FALSE,TRUE,0.339161854317519
"C13635",0.39,0.38,0.23,8,FALSE,TRUE,0.360259958689779
"C13636",0.27,0.34,0.39,9,FALSE,TRUE,0.322597897712831
"C13637",0.35,0.31,0.34,10,FALSE,TRUE,0.535402962750494
"C13638",0.373737373737374,0.272727272727273,0.353535353535354,11,FALSE,TRUE,0.320848044598881
"C13639",0.33,0.38,0.29,12,FALSE,TRUE,0.384477322196111
"C13640",0.45,0.27,0.28,13,FALSE,TRUE,0.429873608745031
"C13641",0.35,0.26,0.39,14,FALSE,TRUE,0.295724212644001
"C13642",0.32,0.31,0.37,15,FALSE,TRUE,0.300130410823523
"C13643",0.36,0.23,0.41,16,TRUE,TRUE,0.383574223969656
"C13644",0.27,0.37,0.36,17,FALSE,TRUE,0.414118156520745
"C13645",0.39,0.29,0.32,18,FALSE,TRUE,0.39218715946495
"C13646",0.3,0.33,0.37,19,TRUE,TRUE,0.39844685310257
"C13647",0.36,0.25,0.39,20,FALSE,TRUE,0.432848394525892
"C13648",0.32,0.3,0.38,1,TRUE,TRUE,0.445975399631516
"C13649",0.37,0.23,0.4,2,FALSE,TRUE,0.32813697116197
"C13650",0.46,0.23,0.31,3,FALSE,TRUE,0.448652218647132
"C13651",0.31,0.25,0.44,4,TRUE,TRUE,0.341894402748385
"C13652",0.24,0.32,0.44,5,TRUE,TRUE,0.376956542885564
"C13653",0.32,0.27,0.41,6,TRUE,TRUE,0.396726779137381
"C13654",0.33,0.3,0.37,7,TRUE,TRUE,0.37060282255666
"C13655",0.32,0.35,0.33,8,FALSE,TRUE,0.460464108075545
"C13656",0.31,0.34,0.35,9,TRUE,TRUE,0.406087042212006
"C13657",0.3,0.26,0.44,10,TRUE,TRUE,0.442553881850614
"C13658",0.4,0.35,0.25,11,FALSE,TRUE,0.434070934244692
"C13659",0.343434343434343,0.222222222222222,0.434343434343434,12,FALSE,TRUE,0.516092636579149
"C13660",0.37,0.31,0.32,13,FALSE,TRUE,0.403571770963935
"C13661",0.41,0.23,0.36,14,TRUE,TRUE,0.433321983475316
"C13662",0.333333333333333,0.313131313131313,0.353535353535354,15,FALSE,TRUE,0.305791808142536
"C13663",0.34,0.32,0.34,16,FALSE,TRUE,0.363167922705313
"C13664",0.32,0.39,0.29,17,FALSE,TRUE,0.316526610931543
"C13665",0.36,0.3,0.34,18,TRUE,TRUE,0.486965917400395
"C13666",0.27,0.4,0.33,19,TRUE,TRUE,0.376507201850808
"C13667",0.34,0.17,0.49,20,FALSE,TRUE,0.523291909098551
"C13668",0.29,0.36,0.35,1,TRUE,TRUE,0.389731075428373
"C13669",0.28,0.2,0.52,2,TRUE,TRUE,0.527324757676596
"C13670",0.35,0.28,0.37,3,TRUE,TRUE,0.454052603977462
"C13671",0.32,0.26,0.42,4,FALSE,TRUE,0.369044308262282
"C13672",0.3,0.29,0.41,5,TRUE,TRUE,0.33470668190868
"C13673",0.37,0.26,0.37,6,TRUE,TRUE,0.471178054801755
"C13674",0.31,0.32,0.37,7,FALSE,TRUE,0.42846584145223
"C13675",0.35,0.22,0.43,8,TRUE,TRUE,0.370510481192794
"C13676",0.323232323232323,0.303030303030303,0.373737373737374,9,FALSE,TRUE,0.417962123833424
"C13677",0.272727272727273,0.181818181818182,0.545454545454545,10,TRUE,TRUE,0.351171379821317
"C13678",0.37,0.29,0.34,11,FALSE,TRUE,0.464619972349045
"C13679",0.31,0.3,0.39,12,TRUE,TRUE,0.403950777947175
"C13680",0.35,0.22,0.43,13,FALSE,TRUE,0.446911335076544
"C13681",0.39,0.25,0.36,14,FALSE,TRUE,0.423235049295383
"C13682",0.28,0.26,0.46,15,TRUE,TRUE,0.320647309125504
"C13683",0.24,0.29,0.47,16,FALSE,TRUE,0.276302268915601
"C13684",0.343434343434343,0.191919191919192,0.464646464646465,17,TRUE,TRUE,0.385338400570145
"C13685",0.383838383838384,0.262626262626263,0.353535353535354,18,TRUE,TRUE,0.452980405182626
"C13686",0.38,0.2,0.42,19,TRUE,TRUE,0.400418799451422
"C13687",0.34,0.23,0.43,20,TRUE,TRUE,0.407698918155169
"C13708",0.45,0.48,0.07,1,FALSE,TRUE,0.36265974304435
"C13709",0.48,0.45,0.07,2,FALSE,TRUE,0.414018054623422
"C13710",0.43,0.53,0.04,3,FALSE,TRUE,0.401866857443638
"C13711",0.4,0.52,0.08,4,FALSE,TRUE,0.388212414729949
"C13712",0.43,0.44,0.13,5,FALSE,TRUE,0.432742331643847
"C13713",0.43,0.49,0.08,6,FALSE,TRUE,0.397933621520889
"C13714",0.49,0.47,0.04,7,FALSE,TRUE,0.395185577923286
"C13715",0.4,0.54,0.06,8,FALSE,TRUE,0.301250643253002
"C13716",0.5,0.47,0.03,9,FALSE,TRUE,0.384073477998775
"C13717",0.34,0.6,0.06,10,FALSE,TRUE,0.289353951542848
"C13718",0.54,0.38,0.08,11,FALSE,TRUE,0.416822777888136
"C13719",0.4,0.53,0.07,12,FALSE,TRUE,0.483549177764632
"C13720",0.5,0.45,0.05,13,FALSE,TRUE,0.484445521927376
"C13721",0.36,0.58,0.06,14,FALSE,TRUE,0.402717246616981
"C13722",0.48,0.44,0.08,15,FALSE,TRUE,0.416514794549204
"C13723",0.51,0.42,0.07,16,FALSE,TRUE,0.338415161869223
"C13724",0.46,0.46,0.08,17,FALSE,TRUE,0.34482531089314
"C13725",0.5,0.45,0.05,18,FALSE,TRUE,0.346556168463126
"C13726",0.45,0.51,0.04,19,FALSE,TRUE,0.507741536689994
"C13727",0.49,0.46,0.05,20,FALSE,TRUE,0.447958991732621
"C13728",0.52,0.39,0.09,1,FALSE,TRUE,0.392431440345024
"C13729",0.44,0.46,0.1,2,FALSE,TRUE,0.409556846448966
"C13730",0.44,0.43,0.13,3,FALSE,TRUE,0.467352166389069
"C13731",0.44,0.4,0.16,4,FALSE,TRUE,0.40691587001881
"C13732",0.39,0.48,0.13,5,FALSE,TRUE,0.568348572075846
"C13733",0.44,0.38,0.18,6,FALSE,TRUE,0.513592781997976
"C13734",0.44,0.41,0.15,7,FALSE,TRUE,0.425025503558978
"C13735",0.44,0.41,0.15,8,FALSE,TRUE,0.46446721320974
"C13736",0.39,0.48,0.13,9,FALSE,TRUE,0.444394001663534
"C13737",0.5,0.45,0.05,10,FALSE,TRUE,0.39842555384364
"C13738",0.434343434343434,0.424242424242424,0.141414141414141,11,FALSE,TRUE,0.502411087586332
"C13739",0.44,0.43,0.13,12,FALSE,TRUE,0.425292901916532
"C13740",0.37,0.48,0.15,13,FALSE,TRUE,0.334265362301531
"C13741",0.4,0.51,0.09,14,FALSE,FALSE,0.343313907971655
"C13742",0.44,0.45,0.11,15,FALSE,FALSE,0.400743887946282
"C13743",0.41,0.49,0.1,16,FALSE,TRUE,0.350195317495267
"C13744",0.4,0.45,0.15,17,FALSE,TRUE,0.482184553148438
"C13745",0.42,0.42,0.16,18,FALSE,TRUE,0.39717473987796
"C13746",0.44,0.43,0.13,19,FALSE,TRUE,0.503060065445186
"C13747",0.47,0.41,0.12,20,FALSE,TRUE,0.568604098746734
"C13748",0.56,0.32,0.12,1,FALSE,TRUE,0.568286713515645
"C13749",0.39,0.44,0.17,2,FALSE,TRUE,0.57312795671466
"C13750",0.38,0.44,0.18,3,FALSE,TRUE,0.305940805265104
"C13751",0.47,0.35,0.18,4,FALSE,TRUE,0.463661885391476
"C13752",0.3,0.5,0.2,5,FALSE,TRUE,0.511236934933116
"C13753",0.35,0.47,0.18,6,FALSE,TRUE,0.44528260162477
"C13754",0.39,0.42,0.19,7,FALSE,TRUE,0.368874594149128
"C13755",0.444444444444444,0.404040404040404,0.151515151515152,8,FALSE,TRUE,0.480809108920631
"C13756",0.44,0.34,0.22,9,FALSE,FALSE,0.303534523417935
"C13757",0.44,0.37,0.19,10,FALSE,TRUE,0.462884945118879
"C13758",0.3,0.46,0.24,11,FALSE,TRUE,0.444138508485851
"C13759",0.46,0.4,0.14,12,FALSE,TRUE,0.373138339592762
"C13760",0.47,0.4,0.13,13,FALSE,TRUE,0.411083615366525
"C13761",0.49,0.32,0.19,14,FALSE,TRUE,0.332879015748559
"C13762",0.52,0.34,0.14,15,FALSE,FALSE,0.338139414642381
"C13763",0.41,0.45,0.14,16,FALSE,TRUE,0.490727149679069
"C13764",0.515151515151515,0.232323232323232,0.252525252525253,17,FALSE,TRUE,0.546963545805764
"C13765",0.42,0.42,0.16,18,FALSE,TRUE,0.379371024556402
"C13766",0.51,0.37,0.12,19,FALSE,TRUE,0.368146738479621
"C13767",0.34,0.37,0.29,20,FALSE,TRUE,0.33360668151779
"C13768",0.4,0.32,0.28,1,FALSE,TRUE,0.487626310705823
"C13769",0.393939393939394,0.414141414141414,0.191919191919192,2,FALSE,TRUE,0.41697238979871
"C13770",0.42,0.34,0.24,3,TRUE,TRUE,0.357755226737849
"C13771",0.39,0.41,0.2,4,FALSE,TRUE,0.423963900804848
"C13772",0.41,0.35,0.24,5,FALSE,TRUE,0.438419035890969
"C13773",0.444444444444444,0.383838383838384,0.171717171717172,6,FALSE,FALSE,0.296922163531975
"C13774",0.39,0.38,0.23,7,TRUE,TRUE,0.426485335273912
"C13775",0.38,0.39,0.23,8,FALSE,TRUE,0.379569012939841
"C13776",0.38,0.42,0.2,9,FALSE,TRUE,0.398657156976436
"C13777",0.38,0.42,0.2,10,FALSE,TRUE,0.352057885088363
"C13778",0.48,0.38,0.14,11,FALSE,TRUE,0.438001635696377
"C13779",0.46,0.34,0.2,12,FALSE,TRUE,0.410370685345894
"C13780",0.42,0.4,0.18,13,FALSE,TRUE,0.332675357265088
"C13781",0.38,0.42,0.2,14,FALSE,TRUE,0.489096487136213
"C13782",0.38,0.37,0.25,15,FALSE,TRUE,0.407230939100894
"C13783",0.5,0.32,0.18,16,FALSE,TRUE,0.462711078022824
"C13784",0.34,0.39,0.27,17,FALSE,TRUE,0.344556616431257
"C13785",0.42,0.4,0.18,18,FALSE,TRUE,0.332881528623779
"C13786",0.38,0.37,0.25,19,FALSE,TRUE,0.416955774798495
"C13787",0.32,0.43,0.25,20,FALSE,TRUE,0.429258225185684
"C13788",0.31,0.39,0.3,1,FALSE,TRUE,0.448919671523639
"C13789",0.27,0.4,0.33,2,TRUE,TRUE,0.316759401333038
"C13790",0.35,0.35,0.3,3,TRUE,TRUE,0.409481423156883
"C13791",0.35,0.38,0.27,4,FALSE,TRUE,0.454970618462311
"C13792",0.33,0.4,0.27,5,FALSE,TRUE,0.355181771339254
"C13793",0.31,0.43,0.26,6,FALSE,TRUE,0.257577994439342
"C13794",0.32,0.37,0.31,7,TRUE,TRUE,0.457746682256842
"C13795",0.42,0.42,0.16,8,FALSE,TRUE,0.401243280670606
"C13796",0.44,0.27,0.29,9,FALSE,TRUE,0.477448564505965
"C13797",0.4,0.35,0.25,10,FALSE,TRUE,0.338499482664104
"C13798",0.43,0.34,0.23,11,FALSE,TRUE,0.451776470249979
"C13799",0.363636363636364,0.393939393939394,0.242424242424242,12,FALSE,TRUE,0.412672413473138
"C13800",0.404040404040404,0.313131313131313,0.282828282828283,13,FALSE,TRUE,0.390626017517347
"C13801",0.36,0.37,0.27,14,TRUE,TRUE,0.399532616012258
"C13802",0.37,0.42,0.21,15,FALSE,TRUE,0.320966299127509
"C13803",0.35,0.38,0.27,16,FALSE,TRUE,0.385956296736068
"C13804",0.34,0.4,0.26,17,FALSE,TRUE,0.545495021496905
"C13805",0.42,0.31,0.27,18,TRUE,TRUE,0.395876856638323
"C13806",0.39,0.41,0.2,19,FALSE,TRUE,0.32967802514479
"C13807",0.3,0.37,0.33,20,TRUE,TRUE,0.448643422455495
"C13808",0.32,0.33,0.35,1,FALSE,TRUE,0.501242473945415
"C13809",0.32,0.4,0.28,2,FALSE,TRUE,0.427840530159036
"C13810",0.35,0.33,0.32,3,FALSE,TRUE,0.480361143870684
"C13811",0.32,0.32,0.36,4,TRUE,TRUE,0.444642840306228
"C13812",0.46,0.34,0.2,5,FALSE,TRUE,0.380645958200104
"C13813",0.39,0.37,0.24,6,FALSE,TRUE,0.433574331216724
"C13814",0.38,0.32,0.3,7,TRUE,TRUE,0.35548348038079
"C13815",0.3,0.44,0.26,8,FALSE,TRUE,0.297388042798593
"C13816",0.33,0.39,0.28,9,FALSE,TRUE,0.372194321300524
"C13817",0.32,0.37,0.31,10,TRUE,TRUE,0.412233572877033
"C13818",0.29,0.39,0.32,11,FALSE,TRUE,0.408528598788517
"C13819",0.34,0.29,0.37,12,TRUE,TRUE,0.370445860360211
"C13820",0.38,0.3,0.32,13,FALSE,TRUE,0.399722696045415
"C13821",0.33,0.38,0.29,14,FALSE,TRUE,0.429939273781325
"C13822",0.4,0.38,0.22,15,FALSE,TRUE,0.397958492025693
"C13823",0.31,0.37,0.32,16,FALSE,TRUE,0.433888440292521
"C13824",0.36,0.4,0.24,17,FALSE,TRUE,0.41529212958386
"C13825",0.3,0.44,0.26,18,FALSE,TRUE,0.43517119344989
"C13826",0.41,0.36,0.23,19,FALSE,TRUE,0.498129185394379
"C13827",0.33,0.3,0.37,20,FALSE,TRUE,0.301971853934397
"C13828",0.33,0.35,0.32,1,FALSE,TRUE,0.465137131945084
"C13829",0.33,0.3,0.37,2,TRUE,TRUE,0.34484127665941
"C13830",0.33,0.3,0.37,3,TRUE,TRUE,0.336234148997674
"C13831",0.262626262626263,0.363636363636364,0.373737373737374,4,TRUE,TRUE,0.470395674232822
"C13832",0.24,0.35,0.41,5,FALSE,TRUE,0.385522627567369
"C13833",0.31,0.34,0.35,6,FALSE,TRUE,0.340697890055046
"C13834",0.41,0.26,0.33,7,FALSE,TRUE,0.389866706251117
"C13835",0.26,0.39,0.35,8,TRUE,TRUE,0.339269937752131
"C13836",0.28,0.36,0.36,9,TRUE,TRUE,0.472491107556465
"C13837",0.4,0.27,0.33,10,TRUE,TRUE,0.428023413686001
"C13838",0.35,0.33,0.32,11,FALSE,TRUE,0.417311708572088
"C13839",0.32,0.44,0.24,12,TRUE,TRUE,0.41763571489077
"C13840",0.27,0.36,0.37,13,TRUE,TRUE,0.35462553559154
"C13841",0.26,0.38,0.36,14,TRUE,TRUE,0.321892262844496
"C13842",0.3,0.45,0.25,15,TRUE,TRUE,0.485727905671375
"C13843",0.36,0.29,0.35,16,FALSE,TRUE,0.587146609739338
"C13844",0.35,0.27,0.38,17,TRUE,TRUE,0.478823970137446
"C13845",0.27,0.38,0.35,18,TRUE,TRUE,0.458994503743443
"C13846",0.35,0.35,0.3,19,TRUE,TRUE,0.362294970276793
"C13847",0.3,0.31,0.39,20,FALSE,TRUE,0.550110196676205
"C13848",0.363636363636364,0.252525252525253,0.383838383838384,1,FALSE,TRUE,0.534531498710409
"C13849",0.33,0.35,0.32,2,FALSE,TRUE,0.45082424816264
"C13850",0.31,0.37,0.32,3,FALSE,TRUE,0.332145069372634
"C13851",0.26,0.36,0.38,4,FALSE,TRUE,0.247236529958692
"C13852",0.32,0.33,0.35,5,TRUE,TRUE,0.369576408917222
"C13853",0.31,0.28,0.41,6,FALSE,TRUE,0.455014291164377
"C13854",0.3,0.33,0.37,7,FALSE,TRUE,0.329549606413467
"C13855",0.28,0.38,0.34,8,TRUE,TRUE,0.399978252180828
"C13856",0.26,0.41,0.33,9,FALSE,TRUE,0.443922683351832
"C13857",0.29,0.3,0.41,10,TRUE,TRUE,0.429330636474531
"C13858",0.38,0.34,0.28,11,FALSE,TRUE,0.540106311522096
"C13859",0.29,0.32,0.39,12,TRUE,TRUE,0.364999904425463
"C13860",0.31,0.28,0.41,13,FALSE,TRUE,0.295702598081545
"C13861",0.3,0.33,0.37,14,TRUE,TRUE,0.312664382513126
"C13862",0.262626262626263,0.393939393939394,0.343434343434343,15,FALSE,TRUE,0.422750077917905
"C13863",0.32,0.35,0.33,16,TRUE,TRUE,0.312030508801775
"C13864",0.333333333333333,0.262626262626263,0.404040404040404,17,TRUE,TRUE,0.446796873459648
"C13865",0.31,0.33,0.36,18,FALSE,TRUE,0.355355491445159
"C13866",0.31,0.25,0.44,19,TRUE,TRUE,0.290380021352527
"C13867",0.38,0.21,0.41,20,TRUE,TRUE,0.373819930010099
"C13868",0.29,0.3,0.41,1,TRUE,TRUE,0.412348168452376
"C13869",0.41,0.27,0.32,2,FALSE,TRUE,0.346639469233034
"C13870",0.33,0.28,0.39,3,TRUE,TRUE,0.34033226386473
"C13871",0.34,0.23,0.43,4,FALSE,TRUE,0.41662087073073
"C13872",0.33,0.23,0.44,5,TRUE,TRUE,0.471416417230468
"C13873",0.27,0.33,0.4,6,FALSE,TRUE,0.51019889795173
"C13874",0.34,0.33,0.33,7,TRUE,TRUE,0.363918480398064
"C13875",0.27,0.25,0.48,8,TRUE,TRUE,0.410993888752859
"C13876",0.28,0.34,0.38,9,TRUE,TRUE,0.432920973742488
"C13877",0.19,0.3,0.51,10,TRUE,TRUE,0.40833486038799
"C13878",0.28,0.29,0.43,11,TRUE,TRUE,0.423150757182754
"C13879",0.36,0.33,0.31,12,FALSE,TRUE,0.357510705978862
"C13880",0.36,0.28,0.36,13,FALSE,TRUE,0.375183862710717
"C13881",0.26,0.28,0.46,14,TRUE,TRUE,0.327193621111495
"C13882",0.26,0.24,0.5,15,FALSE,TRUE,0.385123912715149
"C13883",0.3,0.26,0.44,16,FALSE,TRUE,0.374522935822918
"C13884",0.3,0.3,0.4,17,FALSE,TRUE,0.376388060572883
"C13885",0.37,0.24,0.39,18,FALSE,TRUE,0.379212596135746
"C13886",0.3,0.27,0.43,19,TRUE,TRUE,0.475777708421036
"C13887",0.35,0.35,0.3,20,TRUE,TRUE,0.376634398106827
"C13890",0.42,0.57,0.01,3,FALSE,TRUE,0.391480398397544
"C13895",0.45,0.54,0.01,8,FALSE,FALSE,0.368398583316775
"C13903",0.43,0.56,0.01,16,FALSE,TRUE,0.430088162789488
"C13908",0.45,0.49,0.06,1,FALSE,TRUE,0.37646380215768
"C13909",0.35,0.58,0.07,2,FALSE,TRUE,0.442588594244956
"C13910",0.41,0.57,0.02,3,FALSE,TRUE,0.391665583728556
"C13911",0.43,0.5,0.07,4,FALSE,TRUE,0.450341987711503
"C13912",0.42,0.53,0.05,5,FALSE,TRUE,0.388368186360785
"C13913",0.49,0.48,0.03,6,FALSE,TRUE,0.385352213253034
"C13914",0.36,0.55,0.09,7,FALSE,TRUE,0.39909660121147
"C13915",0.47,0.48,0.05,8,FALSE,TRUE,0.359265286435617
"C13916",0.45,0.46,0.09,9,FALSE,TRUE,0.446130369555363
"C13917",0.34,0.62,0.04,10,FALSE,TRUE,0.385519475467993
"C13918",0.47,0.49,0.04,11,FALSE,TRUE,0.310610738658195
"C13919",0.5,0.44,0.06,12,FALSE,TRUE,0.361502346835769
"C13920",0.42,0.54,0.04,13,FALSE,TRUE,0.453401426764566
"C13921",0.45,0.47,0.08,14,FALSE,TRUE,0.4093283376387
"C13922",0.49,0.45,0.06,15,FALSE,TRUE,0.427375009652722
"C13923",0.515151515151515,0.383838383838384,0.101010101010101,16,FALSE,FALSE,0.346323021712823
"C13924",0.49,0.47,0.04,17,FALSE,TRUE,0.485909393878465
"C13925",0.42,0.49,0.09,18,FALSE,TRUE,0.303145240305278
"C13926",0.42,0.49,0.09,19,FALSE,TRUE,0.392055771558872
"C13927",0.48,0.45,0.07,20,FALSE,FALSE,0.388964374735867
"C13928",0.48,0.41,0.11,1,FALSE,TRUE,0.388378649822031
"C13929",0.4,0.47,0.13,2,FALSE,TRUE,0.358523639053623
"C13930",0.45,0.49,0.06,3,FALSE,TRUE,0.450230525144508
"C13931",0.39,0.53,0.08,4,FALSE,TRUE,0.355508457336297
"C13932",0.43,0.46,0.11,5,FALSE,FALSE,0.282417519641091
"C13933",0.49,0.4,0.11,6,FALSE,TRUE,0.392437546402407
"C13934",0.35,0.52,0.13,7,FALSE,TRUE,0.399111826365025
"C13935",0.4,0.51,0.09,8,FALSE,TRUE,0.476831468353082
"C13936",0.39,0.54,0.07,9,FALSE,TRUE,0.429095036956332
"C13937",0.434343434343434,0.434343434343434,0.131313131313131,10,FALSE,TRUE,0.354606601341561
"C13938",0.44,0.49,0.07,11,FALSE,TRUE,0.437517076867244
"C13939",0.48,0.44,0.08,12,FALSE,TRUE,0.356681200281884
"C13940",0.39,0.48,0.13,13,FALSE,TRUE,0.471240060183014
"C13941",0.35,0.51,0.14,14,FALSE,TRUE,0.453540681963074
"C13942",0.48,0.4,0.12,15,FALSE,TRUE,0.400114518702211
"C13943",0.44,0.41,0.15,16,FALSE,TRUE,0.38951420250328
"C13944",0.383838383838384,0.474747474747475,0.141414141414141,17,FALSE,TRUE,0.516740864094792
"C13945",0.28,0.55,0.17,18,TRUE,TRUE,0.340386796622041
"C13946",0.353535353535354,0.474747474747475,0.171717171717172,19,FALSE,TRUE,0.31869928667196
"C13947",0.39,0.52,0.09,20,FALSE,TRUE,0.430509413670003
"C13948",0.42,0.4,0.18,1,FALSE,FALSE,0.309291841550633
"C13949",0.46,0.41,0.13,2,FALSE,TRUE,0.537547652992509
"C13950",0.49,0.33,0.18,3,FALSE,TRUE,0.369004141787747
"C13951",0.31,0.53,0.16,4,TRUE,TRUE,0.392124032038687
"C13952",0.43,0.47,0.1,5,FALSE,TRUE,0.38088922744636
"C13953",0.31,0.57,0.12,6,FALSE,TRUE,0.323276514573355
"C13954",0.47,0.36,0.17,7,FALSE,TRUE,0.440154426942486
"C13955",0.393939393939394,0.424242424242424,0.181818181818182,8,FALSE,TRUE,0.35052106479118
"C13956",0.33,0.46,0.21,9,TRUE,TRUE,0.406449292037429
"C13957",0.38,0.46,0.16,10,FALSE,TRUE,0.420517937632273
"C13958",0.43,0.4,0.17,11,FALSE,TRUE,0.34830470646669
"C13959",0.39,0.48,0.13,12,FALSE,TRUE,0.388264183589532
"C13960",0.36,0.51,0.13,13,FALSE,TRUE,0.492101006973265
"C13961",0.36,0.57,0.07,14,FALSE,TRUE,0.323496004249474
"C13962",0.36,0.48,0.16,15,TRUE,TRUE,0.435951381226531
"C13963",0.34,0.41,0.25,16,FALSE,TRUE,0.390202044142449
"C13964",0.37,0.46,0.17,17,FALSE,TRUE,0.493485558257636
"C13965",0.5,0.35,0.15,18,FALSE,TRUE,0.455275946021618
"C13966",0.38,0.44,0.18,19,FALSE,TRUE,0.328345404021613
"C13967",0.36,0.46,0.18,20,FALSE,TRUE,0.329546005096978
"C13968",0.37,0.43,0.2,1,FALSE,FALSE,0.376601594423483
"C13969",0.33,0.43,0.24,2,FALSE,TRUE,0.444338053593422
"C13970",0.33,0.45,0.22,3,TRUE,TRUE,0.382035902605642
"C13971",0.39,0.4,0.21,4,FALSE,TRUE,0.432198490104671
"C13972",0.35,0.43,0.22,5,TRUE,TRUE,0.425458826270971
"C13973",0.31,0.39,0.3,6,FALSE,TRUE,0.442247303793749
