"","sIntProp","nInt","rep","stability","oscilations","resilience"
"5490",0.8,14,30,FALSE,TRUE,0.447198356598089
"5491",0.8,15,1,FALSE,TRUE,0.41242069096759
"5492",0.8,15,2,FALSE,TRUE,0.474608424458653
"5493",0.8,15,3,FALSE,TRUE,0.403498092140833
"5494",0.8,15,4,FALSE,TRUE,0.421537839453239
"5495",0.8,15,5,FALSE,TRUE,0.61821243574306
"5496",0.8,15,6,FALSE,TRUE,0.575395850314361
"5497",0.8,15,7,FALSE,TRUE,0.503355750008373
"5498",0.8,15,8,FALSE,TRUE,0.650966786265213
"5499",0.8,15,9,FALSE,TRUE,0.426712598598074
"5500",0.8,15,10,FALSE,TRUE,0.44104450531392
"5501",0.8,15,11,FALSE,TRUE,0.455908878214501
"5502",0.8,15,12,FALSE,TRUE,0.597207838283546
"5503",0.8,15,13,FALSE,TRUE,0.43535513355397
"5504",0.8,15,14,FALSE,TRUE,0.461798196962491
"5505",0.8,15,15,FALSE,TRUE,0.566426394018347
"5506",0.8,15,16,FALSE,TRUE,0.566634106077785
"5507",0.8,15,17,FALSE,TRUE,0.355029951768348
"5508",0.8,15,18,FALSE,TRUE,0.611082570375255
"5509",0.8,15,19,FALSE,TRUE,0.439887670312959
"5510",0.8,15,20,FALSE,TRUE,0.515344226510436
"5511",0.8,15,21,FALSE,TRUE,0.410859974538259
"5512",0.8,15,22,FALSE,TRUE,0.470288856879742
"5513",0.8,15,23,FALSE,TRUE,0.538756497821982
"5514",0.8,15,24,FALSE,TRUE,0.451091222524522
"5515",0.8,15,25,FALSE,TRUE,0.417313587860626
"5516",0.8,15,26,FALSE,TRUE,0.476863657872095
"5517",0.8,15,27,FALSE,TRUE,0.487121495238632
"5518",0.8,15,28,FALSE,TRUE,0.668547331442679
"5519",0.8,15,29,FALSE,TRUE,0.357601197954587
"5520",0.8,15,30,FALSE,TRUE,0.497846901586629
"5521",0.8,16,1,TRUE,TRUE,0.481103228383503
"5522",0.8,16,2,FALSE,TRUE,0.333137197848635
"5523",0.8,16,3,FALSE,TRUE,0.715781452154465
"5524",0.8,16,4,FALSE,TRUE,0.419359720615822
"5525",0.8,16,5,FALSE,TRUE,0.536436849479036
"5526",0.8,16,6,FALSE,TRUE,0.418704600678532
"5527",0.8,16,7,FALSE,TRUE,0.345380591428119
"5528",0.8,16,8,FALSE,TRUE,0.64034163521025
"5529",0.8,16,9,FALSE,TRUE,0.380020991499398
"5530",0.8,16,10,FALSE,TRUE,0.448928913167985
"5531",0.8,16,11,FALSE,TRUE,0.566464811756451
"5532",0.8,16,12,FALSE,TRUE,0.317267156427697
"5533",0.8,16,13,FALSE,TRUE,0.436851499888547
"5534",0.8,16,14,FALSE,TRUE,0.287184939230362
"5535",0.8,16,15,FALSE,TRUE,0.655022431375564
"5536",0.8,16,16,FALSE,TRUE,0.524008591827422
"5537",0.8,16,17,FALSE,TRUE,0.433620165802159
"5538",0.8,16,18,FALSE,TRUE,0.552362789120995
"5539",0.8,16,19,FALSE,TRUE,0.405925584574439
"5540",0.8,16,20,FALSE,TRUE,0.347428125337737
"5541",0.8,16,21,FALSE,TRUE,0.43118010511048
"5542",0.8,16,22,FALSE,TRUE,0.51019213930823
"5543",0.8,16,23,FALSE,TRUE,0.334669060776535
"5544",0.8,16,24,FALSE,TRUE,0.417838470016722
"5545",0.8,16,25,FALSE,TRUE,0.468923479389062
"5546",0.8,16,26,FALSE,TRUE,0.463417731306149
"5547",0.8,16,27,FALSE,TRUE,0.323804097286088
"5548",0.8,16,28,FALSE,TRUE,0.433615932045858
"5549",0.8,16,29,FALSE,TRUE,0.34246957118206
"5550",0.8,16,30,FALSE,TRUE,0.418750762845923
"5551",0.8,17,1,FALSE,TRUE,0.482149514144619
"5552",0.8,17,2,FALSE,TRUE,0.441798875445022
"5553",0.8,17,3,FALSE,TRUE,0.306549959158612
"5554",0.8,17,4,FALSE,TRUE,0.358813520930516
"5555",0.8,17,5,FALSE,TRUE,0.424691546619353
"5556",0.8,17,6,FALSE,TRUE,0.369883644553807
"5557",0.8,17,7,FALSE,TRUE,0.406032490533488
"5558",0.8,17,8,FALSE,TRUE,0.509642822560514
"5559",0.8,17,9,FALSE,TRUE,0.282965431276264
"5560",0.8,17,10,FALSE,TRUE,0.465783501887925
"5561",0.8,17,11,FALSE,TRUE,0.481122545878537
"5562",0.8,17,12,FALSE,TRUE,0.441353085429392
"5563",0.8,17,13,FALSE,TRUE,0.463456812993345
"5564",0.8,17,14,FALSE,TRUE,0.520865955304292
"5565",0.8,17,15,FALSE,TRUE,0.370433048714707
"5566",0.8,17,16,FALSE,TRUE,0.35662969797747
"5567",0.8,17,17,FALSE,FALSE,0.451597157043167
"5568",0.8,17,18,FALSE,TRUE,0.62808487323408
"5569",0.8,17,19,FALSE,TRUE,0.5113909827045
"5570",0.8,17,20,FALSE,TRUE,0.605579726081085
"5571",0.8,17,21,FALSE,TRUE,0.616127824748541
"5572",0.8,17,22,FALSE,TRUE,0.41554242994134
"5573",0.8,17,23,FALSE,TRUE,0.507008545497492
"5574",0.8,17,24,TRUE,TRUE,0.437211962088682
"5575",0.8,17,25,FALSE,TRUE,0.408306462390816
"5576",0.8,17,26,FALSE,TRUE,0.515899336407675
"5577",0.8,17,27,FALSE,TRUE,0.559351155226746
"5578",0.8,17,28,FALSE,TRUE,0.414007260685782
"5579",0.8,17,29,FALSE,FALSE,0.388918440474096
"5580",0.8,17,30,FALSE,FALSE,0.481891897855619
"5581",0.8,18,1,FALSE,TRUE,0.385433887308846
"5582",0.8,18,2,FALSE,TRUE,0.607302728461752
"5583",0.8,18,3,FALSE,TRUE,0.546574889935294
"5584",0.8,18,4,FALSE,TRUE,0.406745989634284
"5585",0.8,18,5,FALSE,TRUE,0.438401658492602
"5586",0.8,18,6,FALSE,TRUE,0.40719049653923
"5587",0.8,18,7,FALSE,TRUE,0.44276764760517
"5588",0.8,18,8,FALSE,TRUE,0.377984340466185
"5589",0.8,18,9,FALSE,TRUE,0.425236988940838
"5590",0.8,18,10,FALSE,TRUE,0.472394324283614
"5591",0.8,18,11,FALSE,TRUE,0.572178965494313
"5592",0.8,18,12,FALSE,TRUE,0.540258726026878
"5593",0.8,18,13,FALSE,TRUE,0.656541996863548
"5594",0.8,18,14,FALSE,TRUE,0.371471711104333
"5595",0.8,18,15,FALSE,TRUE,0.592059837099614
"5596",0.8,18,16,FALSE,TRUE,0.443569749172338
"5597",0.8,18,17,FALSE,TRUE,0.519829720907189
"5598",0.8,18,18,FALSE,TRUE,0.399415904066618
"5599",0.8,18,19,FALSE,TRUE,0.468874848011666
"5600",0.8,18,20,FALSE,TRUE,0.405323773185186
"5601",0.8,18,21,FALSE,TRUE,0.284955080094655
"5602",0.8,18,22,FALSE,TRUE,0.543644885908032
"5603",0.8,18,23,FALSE,TRUE,0.398971049865114
"5604",0.8,18,24,FALSE,FALSE,0.436858128280414
"5605",0.8,18,25,FALSE,TRUE,0.414764927441106
"5606",0.8,18,26,FALSE,TRUE,0.336668676012096
"5607",0.8,18,27,FALSE,TRUE,0.610493766258017
"5608",0.8,18,28,FALSE,TRUE,0.375497076666318
"5609",0.8,18,29,FALSE,TRUE,0.477696105643587
"5610",0.8,18,30,FALSE,TRUE,0.516426399537986
"5611",0.8,19,1,FALSE,TRUE,0.346541038379914
"5612",0.8,19,2,FALSE,TRUE,0.430667675266216
"5613",0.8,19,3,FALSE,TRUE,0.530353432530917
"5614",0.8,19,4,FALSE,TRUE,0.379905249926757
"5615",0.8,19,5,FALSE,TRUE,0.518317564817238
"5616",0.8,19,6,FALSE,TRUE,0.563504284114786
"5617",0.8,19,7,FALSE,TRUE,0.417086284457036
"5618",0.8,19,8,FALSE,TRUE,0.573534238454126
"5619",0.8,19,9,FALSE,TRUE,0.595706549736114
"5620",0.8,19,10,FALSE,TRUE,0.402960037611846
"5621",0.8,19,11,FALSE,TRUE,0.46532482720352
"5622",0.8,19,12,FALSE,FALSE,0.558369524983774
"5623",0.8,19,13,FALSE,TRUE,0.462983735905653
"5624",0.8,19,14,FALSE,TRUE,0.484667722497
"5625",0.8,19,15,FALSE,TRUE,0.442870101841629
"5626",0.8,19,16,FALSE,TRUE,0.43447703141723
"5627",0.8,19,17,FALSE,TRUE,0.598260722779854
"5628",0.8,19,18,FALSE,TRUE,0.61856864776581
"5629",0.8,19,19,FALSE,TRUE,0.372428875284567
"5630",0.8,19,20,FALSE,TRUE,0.611914574780346
"5631",0.8,19,21,FALSE,TRUE,0.355605806479631
"5632",0.8,19,22,FALSE,TRUE,0.462424167191679
"5633",0.8,19,23,FALSE,TRUE,0.461453836517114
"5634",0.8,19,24,FALSE,TRUE,0.362157027761804
"5635",0.8,19,25,FALSE,TRUE,0.404176181637865
"5636",0.8,19,26,FALSE,TRUE,0.41475891370519
"5637",0.8,19,27,FALSE,FALSE,0.55465957685668
"5638",0.8,19,28,FALSE,TRUE,0.566594721882343
"5639",0.8,19,29,FALSE,TRUE,0.65549886274674
"5640",0.8,19,30,FALSE,TRUE,0.434604113147004
"5641",0.8,20,1,FALSE,TRUE,0.496093491684255
"5642",0.8,20,2,FALSE,TRUE,0.471516760124242
"5643",0.8,20,3,FALSE,TRUE,0.332285761605611
"5644",0.8,20,4,FALSE,TRUE,0.408972536326061
"5645",0.8,20,5,FALSE,TRUE,0.432506881838473
"5646",0.8,20,6,TRUE,TRUE,0.452470179621068
"5647",0.8,20,7,FALSE,TRUE,0.424539802390987
"5648",0.8,20,8,FALSE,TRUE,0.458854857092276
"5649",0.8,20,9,FALSE,TRUE,0.416485822860181
"5650",0.8,20,10,FALSE,TRUE,0.432269160141549
"5651",0.8,20,11,FALSE,TRUE,0.467019888360085
"5652",0.8,20,12,FALSE,TRUE,0.480020421747924
"5653",0.8,20,13,FALSE,TRUE,0.431837880849185
"5654",0.8,20,14,FALSE,TRUE,0.522629780546036
"5655",0.8,20,15,FALSE,TRUE,0.681366406455075
"5656",0.8,20,16,FALSE,TRUE,0.346414974539268
"5657",0.8,20,17,FALSE,TRUE,0.384462551935903
"5658",0.8,20,18,FALSE,TRUE,0.511848812809833
"5659",0.8,20,19,FALSE,TRUE,0.419670164649411
"5660",0.8,20,20,FALSE,TRUE,0.52061623764201
"5661",0.8,20,21,FALSE,TRUE,0.564743806166024
"5662",0.8,20,22,FALSE,TRUE,0.581005623993953
"5663",0.8,20,23,FALSE,TRUE,0.437461008029597
"5664",0.8,20,24,FALSE,TRUE,0.429620852621194
"5665",0.8,20,25,FALSE,TRUE,0.472389661841258
"5666",0.8,20,26,FALSE,TRUE,0.488836466930295
"5667",0.8,20,27,FALSE,TRUE,0.546483340393916
"5668",0.8,20,28,FALSE,TRUE,0.400724774634
"5669",0.8,20,29,FALSE,TRUE,0.459549404033656
"5670",0.8,20,30,FALSE,TRUE,0.395669886106981
"5671",0.9,0,1,TRUE,FALSE,0.213932128399039
"5672",0.9,0,2,TRUE,FALSE,0.22373449924297
"5673",0.9,0,3,TRUE,FALSE,0.21010802391697
"5674",0.9,0,4,TRUE,FALSE,0.220631036544647
"5675",0.9,0,5,TRUE,FALSE,0.226140575789432
"5676",0.9,0,6,TRUE,FALSE,0.214651547681755
"5677",0.9,0,7,TRUE,FALSE,0.215630863116098
"5678",0.9,0,8,TRUE,FALSE,0.216864469689815
"5679",0.9,0,9,TRUE,FALSE,0.220803627162184
"5680",0.9,0,10,TRUE,FALSE,0.216917516071867
"5681",0.9,0,11,TRUE,FALSE,0.217472760182374
"5682",0.9,0,12,TRUE,FALSE,0.226281371540917
"5683",0.9,0,13,TRUE,FALSE,0.220695945883876
"5684",0.9,0,14,TRUE,FALSE,0.213731585565565
"5685",0.9,0,15,TRUE,FALSE,0.215252996455285
"5686",0.9,0,16,TRUE,FALSE,0.21729305084416
"5687",0.9,0,17,TRUE,FALSE,0.222058175082714
"5688",0.9,0,18,TRUE,FALSE,0.218592920415891
"5689",0.9,0,19,TRUE,FALSE,0.214079226662528
"5690",0.9,0,20,TRUE,FALSE,0.2312675944424
"5691",0.9,0,21,TRUE,FALSE,0.221798849393507
"5692",0.9,0,22,TRUE,FALSE,0.215687429673749
"5693",0.9,0,23,TRUE,FALSE,0.218137186200197
"5694",0.9,0,24,TRUE,FALSE,0.221550050813055
"5695",0.9,0,25,TRUE,FALSE,0.210567244284037
"5696",0.9,0,26,TRUE,FALSE,0.218781568760331
"5697",0.9,0,27,TRUE,FALSE,0.213876443941852
"5698",0.9,0,28,TRUE,FALSE,0.21433247305156
"5699",0.9,0,29,TRUE,FALSE,0.218982962413738
"5700",0.9,0,30,TRUE,FALSE,0.212542912232226
"5701",0.9,1,1,TRUE,TRUE,0.323861217006131
"5702",0.9,1,2,TRUE,TRUE,0.312373860589538
"5703",0.9,1,3,TRUE,TRUE,0.314825227345069
"5704",0.9,1,4,TRUE,FALSE,0.30512338237763
"5705",0.9,1,5,TRUE,TRUE,0.307474183985417
"5706",0.9,1,6,TRUE,FALSE,0.309269020059731
"5707",0.9,1,7,TRUE,FALSE,0.301833897805265
"5708",0.9,1,8,TRUE,FALSE,0.308281590778641
"5709",0.9,1,9,TRUE,TRUE,0.310764663238242
"5710",0.9,1,10,TRUE,FALSE,0.303028611582057
"5711",0.9,1,11,TRUE,TRUE,0.206756685192333
"5712",0.9,1,12,TRUE,FALSE,0.321115098186274
"5713",0.9,1,13,TRUE,TRUE,0.310635121833042
"5714",0.9,1,14,TRUE,TRUE,0.307060293921566
"5715",0.9,1,15,TRUE,TRUE,0.258900967091809
"5716",0.9,1,16,TRUE,TRUE,0.226028360146995
"5717",0.9,1,17,TRUE,TRUE,0.268042033432619
"5718",0.9,1,18,TRUE,TRUE,0.314524925116563
"5719",0.9,1,19,TRUE,TRUE,0.308407769477233
"5720",0.9,1,20,TRUE,TRUE,0.242844791206129
"5721",0.9,1,21,TRUE,FALSE,0.317017844566542
"5722",0.9,1,22,TRUE,TRUE,0.316194237747502
"5723",0.9,1,23,TRUE,TRUE,0.305129848660589
"5724",0.9,1,24,TRUE,TRUE,0.302779932226513
"5725",0.9,1,25,TRUE,TRUE,0.310222949428326
"5726",0.9,1,26,TRUE,FALSE,0.319729899223867
"5727",0.9,1,27,TRUE,TRUE,0.31706771095063
"5728",0.9,1,28,TRUE,TRUE,0.316066104212899
"5729",0.9,1,29,TRUE,TRUE,0.301294063030802
"5730",0.9,1,30,TRUE,TRUE,0.305979003598156
"5731",0.9,2,1,TRUE,TRUE,0.337522228439323
"5732",0.9,2,2,TRUE,TRUE,0.392015957003282
"5733",0.9,2,3,TRUE,TRUE,0.376832584090823
"5734",0.9,2,4,TRUE,TRUE,0.389296000234664
"5735",0.9,2,5,TRUE,TRUE,0.351677005357259
"5736",0.9,2,6,TRUE,TRUE,0.340961644508834
"5737",0.9,2,7,TRUE,TRUE,0.357217081865655
"5738",0.9,2,8,TRUE,TRUE,0.373262824419657
"5739",0.9,2,9,TRUE,TRUE,0.366216544770146
"5740",0.9,2,10,TRUE,TRUE,0.393396496691374
"5741",0.9,2,11,TRUE,TRUE,0.391529006318069
"5742",0.9,2,12,TRUE,TRUE,0.4086824489887
"5743",0.9,2,13,TRUE,TRUE,0.377001121656161
"5744",0.9,2,14,TRUE,TRUE,0.295480039004407
"5745",0.9,2,15,TRUE,TRUE,0.335861348922748
"5746",0.9,2,16,TRUE,TRUE,0.370070706241705
"5747",0.9,2,17,TRUE,TRUE,0.311893951462246
"5748",0.9,2,18,TRUE,TRUE,0.268655372308059
"5749",0.9,2,19,TRUE,TRUE,0.427088112859305
"5750",0.9,2,20,TRUE,TRUE,0.357495577856569
"5751",0.9,2,21,TRUE,TRUE,0.427422170671217
"5752",0.9,2,22,TRUE,TRUE,0.298759132387723
"5753",0.9,2,23,TRUE,TRUE,0.358184960466265
"5754",0.9,2,24,TRUE,TRUE,0.363729777099002
"5755",0.9,2,25,TRUE,TRUE,0.375749162079345
"5756",0.9,2,26,TRUE,TRUE,0.301661045176074
"5757",0.9,2,27,TRUE,TRUE,0.362288085628018
"5758",0.9,2,28,TRUE,TRUE,0.284864747507772
"5759",0.9,2,29,TRUE,TRUE,0.398892108816927
"5760",0.9,2,30,TRUE,TRUE,0.273524554507141
"5761",0.9,3,1,TRUE,TRUE,0.491461823995054
"5762",0.9,3,2,TRUE,TRUE,0.404831633288348
"5763",0.9,3,3,TRUE,TRUE,0.488249574366435
"5764",0.9,3,4,TRUE,TRUE,0.396008809121643
"5765",0.9,3,5,TRUE,TRUE,0.375369515044346
"5766",0.9,3,6,TRUE,TRUE,0.375141651216305
"5767",0.9,3,7,TRUE,TRUE,0.332139932937814
"5768",0.9,3,8,TRUE,TRUE,0.317027459195154
"5769",0.9,3,9,TRUE,TRUE,0.403642432801311
"5770",0.9,3,10,TRUE,TRUE,0.259732860557752
"5771",0.9,3,11,TRUE,TRUE,0.334127028783482
"5772",0.9,3,12,TRUE,TRUE,0.358213934034762
"5773",0.9,3,13,TRUE,TRUE,0.319417793971388
"5774",0.9,3,14,TRUE,TRUE,0.434451470966776
"5775",0.9,3,15,FALSE,TRUE,0.425662379019008
"5776",0.9,3,16,TRUE,TRUE,0.42891961695268
"5777",0.9,3,17,FALSE,TRUE,0.47908280959125
"5778",0.9,3,18,TRUE,TRUE,0.346576848893149
"5779",0.9,3,19,TRUE,TRUE,0.427085167840197
"5780",0.9,3,20,FALSE,TRUE,0.387156376594291
"5781",0.9,3,21,FALSE,TRUE,0.413509369996234
"5782",0.9,3,22,TRUE,TRUE,0.432818530081979
"5783",0.9,3,23,TRUE,TRUE,0.355327908387429
"5784",0.9,3,24,FALSE,TRUE,0.388004041785624
"5785",0.9,3,25,TRUE,TRUE,0.478801197754686
"5786",0.9,3,26,TRUE,TRUE,0.384219506509834
"5787",0.9,3,27,FALSE,TRUE,0.542878013627893
"5788",0.9,3,28,TRUE,TRUE,0.495220414346248
"5789",0.9,3,29,TRUE,TRUE,0.46096607624544
"5790",0.9,3,30,TRUE,TRUE,0.351579708320939
"5791",0.9,4,1,FALSE,TRUE,0.409481138713635
"5792",0.9,4,2,TRUE,TRUE,0.468933096792118
"5793",0.9,4,3,FALSE,FALSE,0.414849573780285
"5794",0.9,4,4,TRUE,TRUE,0.399094325427407
"5795",0.9,4,5,FALSE,TRUE,0.373040488641957
"5796",0.9,4,6,TRUE,TRUE,0.312221198137583
"5797",0.9,4,7,FALSE,TRUE,0.43079329079202
"5798",0.9,4,8,FALSE,TRUE,0.513931690335918
"5799",0.9,4,9,TRUE,TRUE,0.414726361047782
"5800",0.9,4,10,FALSE,TRUE,0.438019317876223
"5801",0.9,4,11,FALSE,TRUE,0.367861405502132
"5802",0.9,4,12,TRUE,TRUE,0.424341101935382
"5803",0.9,4,13,FALSE,TRUE,0.365303621747217
"5804",0.9,4,14,TRUE,TRUE,0.389787100749108
"5805",0.9,4,15,FALSE,TRUE,0.461150261029277
"5806",0.9,4,16,FALSE,TRUE,0.441497290246526
"5807",0.9,4,17,FALSE,FALSE,0.479753033971207
"5808",0.9,4,18,FALSE,TRUE,0.391890989390175
"5809",0.9,4,19,TRUE,TRUE,0.426033428491966
"5810",0.9,4,20,TRUE,TRUE,0.379726502208552
"5811",0.9,4,21,TRUE,TRUE,0.463830486923798
"5812",0.9,4,22,TRUE,TRUE,0.371484939689037
"5813",0.9,4,23,FALSE,TRUE,0.381247637652638
"5814",0.9,4,24,FALSE,TRUE,0.506065975839423
"5815",0.9,4,25,FALSE,TRUE,0.453262792259985
"5816",0.9,4,26,FALSE,TRUE,0.437371603841978
"5817",0.9,4,27,TRUE,TRUE,0.400917416656012
"5818",0.9,4,28,TRUE,TRUE,0.392854134500484
"5819",0.9,4,29,TRUE,TRUE,0.467042728771312
"5820",0.9,4,30,TRUE,TRUE,0.394955208636992
"5821",0.9,5,1,FALSE,TRUE,0.436483668348765
"5822",0.9,5,2,FALSE,TRUE,0.349746646116095
"5823",0.9,5,3,FALSE,TRUE,0.485611901013455
"5824",0.9,5,4,FALSE,TRUE,0.305985467509878
"5825",0.9,5,5,FALSE,TRUE,0.42160558050058
"5826",0.9,5,6,FALSE,TRUE,0.446444284485385
"5827",0.9,5,7,FALSE,TRUE,0.236186615394818
"5828",0.9,5,8,TRUE,TRUE,0.424778942566002
"5829",0.9,5,9,FALSE,TRUE,0.366171153560348
"5830",0.9,5,10,FALSE,TRUE,0.388877193336831
"5831",0.9,5,11,TRUE,TRUE,0.36419931026424
"5832",0.9,5,12,FALSE,TRUE,0.358500924643472
"5833",0.9,5,13,TRUE,TRUE,0.429655662873599
"5834",0.9,5,14,FALSE,FALSE,0.286763528529652
"5835",0.9,5,15,FALSE,TRUE,0.473780318745864
"5836",0.9,5,16,FALSE,TRUE,0.510892702300512
"5837",0.9,5,17,TRUE,TRUE,0.450219922248684
"5838",0.9,5,18,FALSE,TRUE,0.313395909499791
"5839",0.9,5,19,FALSE,TRUE,0.573869751381866
"5840",0.9,5,20,FALSE,TRUE,0.306662676696045
"5841",0.9,5,21,FALSE,TRUE,0.528312979065801
"5842",0.9,5,22,FALSE,TRUE,0.506258052264652
"5843",0.9,5,23,FALSE,TRUE,0.402360785983542
"5844",0.9,5,24,TRUE,TRUE,0.406509411709648
"5845",0.9,5,25,TRUE,TRUE,0.500533296484136
"5846",0.9,5,26,TRUE,TRUE,0.369917936250928
"5847",0.9,5,27,TRUE,TRUE,0.399085315707802
"5848",0.9,5,28,TRUE,TRUE,0.339457898872239
"5849",0.9,5,29,FALSE,TRUE,0.400448251443293
"5850",0.9,5,30,TRUE,TRUE,0.407167758680926
"5851",0.9,6,1,FALSE,TRUE,0.266160663473433
"5852",0.9,6,2,TRUE,TRUE,0.49405270842834
"5853",0.9,6,3,FALSE,TRUE,0.523395585560322
"5854",0.9,6,4,TRUE,TRUE,0.381697768777551
"5855",0.9,6,5,FALSE,TRUE,0.420473650321307
"5856",0.9,6,6,FALSE,TRUE,0.329584667628791
"5857",0.9,6,7,FALSE,TRUE,0.393940600368378
"5858",0.9,6,8,FALSE,TRUE,0.384493628799734
"5859",0.9,6,9,TRUE,TRUE,0.326937156343709
"5860",0.9,6,10,FALSE,TRUE,0.412369747832565
"5861",0.9,6,11,TRUE,TRUE,0.384267114277392
"5862",0.9,6,12,TRUE,TRUE,0.383510354277653
"5863",0.9,6,13,FALSE,TRUE,0.402061507954634
"5864",0.9,6,14,FALSE,TRUE,0.288898292248309
"5865",0.9,6,15,FALSE,TRUE,0.539830625082393
"5866",0.9,6,16,FALSE,TRUE,0.512998473594865
"5867",0.9,6,17,FALSE,TRUE,0.397878347606627
"5868",0.9,6,18,FALSE,FALSE,0.374263430782401
"5869",0.9,6,19,FALSE,TRUE,0.434635331551283
"5870",0.9,6,20,TRUE,TRUE,0.417293376075751
"5871",0.9,6,21,FALSE,TRUE,0.405983871080864
"5872",0.9,6,22,FALSE,TRUE,0.389204487984657
"5873",0.9,6,23,FALSE,TRUE,0.516382217311355
"5874",0.9,6,24,FALSE,TRUE,0.417021338036663
"5875",0.9,6,25,TRUE,TRUE,0.375132814320573
"5876",0.9,6,26,TRUE,TRUE,0.391405320014415
"5877",0.9,6,27,FALSE,TRUE,0.419661535360595
"5878",0.9,6,28,TRUE,TRUE,0.422641720506775
"5879",0.9,6,29,FALSE,TRUE,0.408919786633191
"5880",0.9,6,30,FALSE,TRUE,0.38700435070156
"5881",0.9,7,1,FALSE,TRUE,0.406980043231497
"5882",0.9,7,2,FALSE,TRUE,0.443009018313164
"5883",0.9,7,3,TRUE,TRUE,0.41318017451107
"5884",0.9,7,4,FALSE,TRUE,0.412105311938849
"5885",0.9,7,5,FALSE,TRUE,0.405800117810008
"5886",0.9,7,6,FALSE,TRUE,0.469082077136622
"5887",0.9,7,7,FALSE,TRUE,0.386842964378226
"5888",0.9,7,8,FALSE,TRUE,0.359023724582732
"5889",0.9,7,9,FALSE,TRUE,0.472955042013185
"5890",0.9,7,10,FALSE,TRUE,0.539732632056973
"5891",0.9,7,11,FALSE,TRUE,0.377442088964599
"5892",0.9,7,12,FALSE,TRUE,0.282038883652619
"5893",0.9,7,13,FALSE,TRUE,0.446851715691276
"5894",0.9,7,14,TRUE,TRUE,0.361113366432769
"5895",0.9,7,15,FALSE,TRUE,0.563219826791152
"5896",0.9,7,16,FALSE,FALSE,0.376566269048087
"5897",0.9,7,17,TRUE,TRUE,0.416257597992123
"5898",0.9,7,18,FALSE,TRUE,0.455612929202346
"5899",0.9,7,19,FALSE,TRUE,0.42469428584583
"5900",0.9,7,20,FALSE,TRUE,0.28823867133624
"5901",0.9,7,21,FALSE,TRUE,0.373924842752895
"5902",0.9,7,22,FALSE,TRUE,0.494121520569121
"5903",0.9,7,23,FALSE,TRUE,0.414872410272504
"5904",0.9,7,24,FALSE,TRUE,0.420011202907471
"5905",0.9,7,25,FALSE,TRUE,0.419965230595207
"5906",0.9,7,26,TRUE,TRUE,0.439178480967818
"5907",0.9,7,27,FALSE,TRUE,0.496501032461974
"5908",0.9,7,28,TRUE,TRUE,0.610680588388482
"5909",0.9,7,29,FALSE,TRUE,0.503285043521578
"5910",0.9,7,30,FALSE,TRUE,0.408272766637937
"5911",0.9,8,1,TRUE,TRUE,0.556597313191316
"5912",0.9,8,2,FALSE,TRUE,0.405802950925417
"5913",0.9,8,3,FALSE,TRUE,0.615745420683124
"5914",0.9,8,4,FALSE,TRUE,0.425494967316724
"5915",0.9,8,5,FALSE,TRUE,0.388176200672364
"5916",0.9,8,6,FALSE,TRUE,0.452580535855895
"5917",0.9,8,7,FALSE,TRUE,0.563282891039559
"5918",0.9,8,8,FALSE,TRUE,0.627024469317478
"5919",0.9,8,9,FALSE,TRUE,0.445834457683065
"5920",0.9,8,10,FALSE,TRUE,0.593154611620975
"5921",0.9,8,11,FALSE,TRUE,0.465839221279054
"5922",0.9,8,12,FALSE,TRUE,0.401060787854675
"5923",0.9,8,13,FALSE,TRUE,0.431009562160181
"5924",0.9,8,14,FALSE,TRUE,0.29406831234594
"5925",0.9,8,15,FALSE,TRUE,0.320675441459022
"5926",0.9,8,16,FALSE,TRUE,0.340779365548796
"5927",0.9,8,17,FALSE,TRUE,0.546361507561223
"5928",0.9,8,18,FALSE,TRUE,0.443719256573459
"5929",0.9,8,19,FALSE,TRUE,0.291147692653252
"5930",0.9,8,20,FALSE,TRUE,0.510835252781327
"5931",0.9,8,21,FALSE,TRUE,0.361500140945282
"5932",0.9,8,22,FALSE,TRUE,0.304857079090359
"5933",0.9,8,23,FALSE,TRUE,0.42782622604736
"5934",0.9,8,24,FALSE,TRUE,0.328527824241967
"5935",0.9,8,25,FALSE,TRUE,0.385681555407267
"5936",0.9,8,26,FALSE,TRUE,0.406177276973948
"5937",0.9,8,27,FALSE,TRUE,0.394998180183764
"5938",0.9,8,28,FALSE,TRUE,0.440597935583852
"5939",0.9,8,29,TRUE,TRUE,0.369736291823266
"5940",0.9,8,30,FALSE,TRUE,0.402933471152967
"5941",0.9,9,1,FALSE,TRUE,0.360213828087688
"5942",0.9,9,2,FALSE,FALSE,0.450948783901659
"5943",0.9,9,3,FALSE,TRUE,0.416576998096704
"5944",0.9,9,4,FALSE,TRUE,0.496325846513726
"5945",0.9,9,5,FALSE,TRUE,0.38032263015615
"5946",0.9,9,6,FALSE,TRUE,0.580312940099016
"5947",0.9,9,7,FALSE,TRUE,0.575650508469962
"5948",0.9,9,8,FALSE,TRUE,0.490799150983933
"5949",0.9,9,9,FALSE,TRUE,0.337825995229336
"5950",0.9,9,10,FALSE,TRUE,0.513253778597461
"5951",0.9,9,11,FALSE,TRUE,0.480019804040155
"5952",0.9,9,12,FALSE,FALSE,0.347870389994189
"5953",0.9,9,13,FALSE,TRUE,0.50593918691819
"5954",0.9,9,14,FALSE,TRUE,0.734654661467493
