"","sIntProp","rep","stability","oscilations","resilience"
"1088",0.25,88,TRUE,TRUE,0.502551549578963
"1089",0.25,89,TRUE,TRUE,0.346520504967046
"1090",0.25,90,FALSE,TRUE,0.245731078196801
"1091",0.25,91,TRUE,TRUE,0.293773386711399
"1092",0.25,92,TRUE,TRUE,0.359696790419709
"1093",0.25,93,TRUE,TRUE,0.36841506220534
"1094",0.25,94,TRUE,TRUE,0.338206673056859
"1095",0.25,95,TRUE,TRUE,0.352873750279161
"1096",0.25,96,TRUE,TRUE,0.413701109985885
"1097",0.25,97,TRUE,TRUE,0.378932755857072
"1098",0.25,98,TRUE,TRUE,0.278021103197606
"1099",0.25,99,TRUE,TRUE,0.346387108857615
"1100",0.25,100,TRUE,TRUE,0.354703654441695
"1101",0.25,101,FALSE,TRUE,0.45257244000217
"1102",0.25,102,TRUE,TRUE,0.274025832329923
"1103",0.25,103,TRUE,TRUE,0.309801799988038
"1104",0.25,104,TRUE,TRUE,0.325288578143777
"1105",0.25,105,TRUE,TRUE,0.421762277872279
"1106",0.25,106,TRUE,TRUE,0.385535901205653
"1107",0.25,107,TRUE,TRUE,0.398158483349878
"1108",0.25,108,TRUE,TRUE,0.327103256969141
"1109",0.25,109,FALSE,TRUE,0.346134014490843
"1110",0.25,110,TRUE,TRUE,0.324125146418547
"1111",0.25,111,TRUE,TRUE,0.337100261584492
"1112",0.25,112,FALSE,TRUE,0.448138652017005
"1113",0.25,113,TRUE,TRUE,0.389312848237961
"1114",0.25,114,TRUE,TRUE,0.367487352028106
"1115",0.25,115,TRUE,TRUE,0.385297667176678
"1116",0.25,116,TRUE,TRUE,0.391440237768992
"1117",0.25,117,TRUE,TRUE,0.38662387930629
"1118",0.25,118,TRUE,TRUE,0.353766275971322
"1119",0.25,119,TRUE,TRUE,0.512664908752647
"1120",0.25,120,TRUE,TRUE,0.344299345007359
"1121",0.25,121,TRUE,TRUE,0.295684001191792
"1122",0.25,122,TRUE,TRUE,0.366989853973042
"1123",0.25,123,TRUE,TRUE,0.380070267564599
"1124",0.25,124,TRUE,TRUE,0.444401390083349
"1125",0.25,125,TRUE,TRUE,0.27156886352761
"1126",0.25,126,TRUE,TRUE,0.373048401406067
"1127",0.25,127,TRUE,TRUE,0.416293355955018
"1128",0.25,128,TRUE,TRUE,0.400042788324761
"1129",0.25,129,TRUE,TRUE,0.336675715446047
"1130",0.25,130,TRUE,TRUE,0.420611665973923
"1131",0.25,131,FALSE,TRUE,0.350360142144901
"1132",0.25,132,TRUE,TRUE,0.33917774479938
"1133",0.25,133,TRUE,TRUE,0.380203599723399
"1134",0.25,134,TRUE,TRUE,0.398519193601566
"1135",0.25,135,TRUE,TRUE,0.292527087276219
"1136",0.25,136,TRUE,TRUE,0.330774949881647
"1137",0.25,137,FALSE,TRUE,0.485683420477269
"1138",0.25,138,FALSE,TRUE,0.38640690706034
"1139",0.25,139,TRUE,TRUE,0.559913034198636
"1140",0.25,140,FALSE,TRUE,0.49379694276521
"1141",0.25,141,TRUE,TRUE,0.401820610335806
"1142",0.25,142,TRUE,TRUE,0.386568861252989
"1143",0.25,143,TRUE,TRUE,0.399558477433784
"1144",0.25,144,TRUE,TRUE,0.385837866671475
"1145",0.25,145,TRUE,TRUE,0.371124024189344
"1146",0.25,146,TRUE,TRUE,0.380864719038008
"1147",0.25,147,TRUE,TRUE,0.372936343439711
"1148",0.25,148,TRUE,TRUE,0.335869726246345
"1149",0.25,149,TRUE,TRUE,0.354537951666268
"1150",0.25,150,TRUE,TRUE,0.328931925499852
"1151",0.25,151,TRUE,TRUE,0.418750727300959
"1152",0.25,152,TRUE,TRUE,0.401605312186583
"1153",0.25,153,TRUE,TRUE,0.295930905349226
"1154",0.25,154,TRUE,TRUE,0.321773062343292
"1155",0.25,155,TRUE,TRUE,0.464462212518633
"1156",0.25,156,TRUE,TRUE,0.435038026437144
"1157",0.25,157,TRUE,TRUE,0.368185638941112
"1158",0.25,158,TRUE,TRUE,0.28046503863258
"1159",0.25,159,TRUE,TRUE,0.318129483386424
"1160",0.25,160,TRUE,TRUE,0.310192913221725
"1161",0.25,161,TRUE,TRUE,0.431552863962174
"1162",0.25,162,TRUE,TRUE,0.392744985136411
"1163",0.25,163,FALSE,TRUE,0.376318619177453
"1164",0.25,164,TRUE,TRUE,0.349496686077742
"1165",0.25,165,TRUE,TRUE,0.305093370005751
"1166",0.25,166,TRUE,TRUE,0.36134807491045
"1167",0.25,167,FALSE,TRUE,0.403820879883215
"1168",0.25,168,TRUE,TRUE,0.379798199443028
"1169",0.25,169,TRUE,TRUE,0.409219854746508
"1170",0.25,170,TRUE,TRUE,0.384715864385523
"1171",0.25,171,TRUE,TRUE,0.374351617209095
"1172",0.25,172,TRUE,TRUE,0.338429114183189
"1173",0.25,173,TRUE,TRUE,0.31273541706557
"1174",0.25,174,TRUE,TRUE,0.425343398059052
"1175",0.25,175,TRUE,TRUE,0.336641926772952
"1176",0.25,176,TRUE,TRUE,0.334107425666331
"1177",0.25,177,TRUE,TRUE,0.309968216348075
"1178",0.25,178,TRUE,TRUE,0.292702672286925
"1179",0.25,179,TRUE,TRUE,0.375277514859585
"1180",0.25,180,TRUE,TRUE,0.315175723520063
"1181",0.25,181,TRUE,TRUE,0.275377996588978
"1182",0.25,182,FALSE,TRUE,0.442391293862416
"1183",0.25,183,FALSE,TRUE,0.378163404932588
"1184",0.25,184,TRUE,TRUE,0.328494654246136
"1185",0.25,185,TRUE,TRUE,0.406250812312668
"1186",0.25,186,TRUE,TRUE,0.301179178395351
"1187",0.25,187,TRUE,TRUE,0.453792820582123
"1188",0.25,188,TRUE,TRUE,0.328893209286116
"1189",0.25,189,TRUE,TRUE,0.353500328344572
"1190",0.25,190,TRUE,TRUE,0.333583346772819
"1191",0.25,191,TRUE,TRUE,0.354530001762731
"1192",0.25,192,TRUE,TRUE,0.45554984524175
"1193",0.25,193,TRUE,TRUE,0.286370513134339
"1194",0.25,194,TRUE,TRUE,0.334100601792468
"1195",0.25,195,TRUE,TRUE,0.396996202278794
"1196",0.25,196,TRUE,TRUE,0.307013547667448
"1197",0.25,197,TRUE,TRUE,0.297055911475153
"1198",0.25,198,TRUE,TRUE,0.381697834982827
"1199",0.25,199,FALSE,TRUE,0.359770687083482
"1200",0.25,200,TRUE,TRUE,0.401862387020443
"1201",0.3,1,TRUE,TRUE,0.262030623683564
"1202",0.3,2,TRUE,TRUE,0.394719244210636
"1203",0.3,3,TRUE,TRUE,0.359210052246681
"1204",0.3,4,TRUE,TRUE,0.418711321590473
"1205",0.3,5,TRUE,TRUE,0.351759454513533
"1206",0.3,6,TRUE,TRUE,0.314489775579188
"1207",0.3,7,TRUE,TRUE,0.337318263040901
"1208",0.3,8,TRUE,TRUE,0.328103681632445
"1209",0.3,9,TRUE,TRUE,0.310996199283589
"1210",0.3,10,TRUE,TRUE,0.439678637536587
"1211",0.3,11,TRUE,TRUE,0.314554501109535
"1212",0.3,12,TRUE,TRUE,0.356880203268049
"1213",0.3,13,FALSE,FALSE,0.315211096961228
"1214",0.3,14,FALSE,TRUE,0.442463149724128
"1215",0.3,15,TRUE,TRUE,0.349990605326374
"1216",0.3,16,TRUE,TRUE,0.42918084518454
"1217",0.3,17,FALSE,TRUE,0.598399345774045
"1218",0.3,18,TRUE,TRUE,0.35970638315462
"1219",0.3,19,TRUE,TRUE,0.363304012131763
"1220",0.3,20,TRUE,TRUE,0.278613745114927
"1221",0.3,21,TRUE,TRUE,0.356308663378467
"1222",0.3,22,TRUE,TRUE,0.270438982181656
"1223",0.3,23,TRUE,TRUE,0.44430563299865
"1224",0.3,24,TRUE,TRUE,0.375097518144481
"1225",0.3,25,FALSE,TRUE,0.36802724152371
"1226",0.3,26,FALSE,TRUE,0.472893454348506
"1227",0.3,27,TRUE,TRUE,0.390605908587798
"1228",0.3,28,TRUE,TRUE,0.374478237251331
"1229",0.3,29,TRUE,TRUE,0.375171922318249
"1230",0.3,30,TRUE,TRUE,0.330727739248941
"1231",0.3,31,TRUE,TRUE,0.385483817072911
"1232",0.3,32,TRUE,TRUE,0.353000516936276
"1233",0.3,33,TRUE,TRUE,0.40915409544034
"1234",0.3,34,TRUE,TRUE,0.347182974824292
"1235",0.3,35,FALSE,TRUE,0.528417686787611
"1236",0.3,36,TRUE,TRUE,0.32426481339746
"1237",0.3,37,FALSE,TRUE,0.273740782157507
"1238",0.3,38,TRUE,TRUE,0.355663900952112
"1239",0.3,39,FALSE,TRUE,0.392983096929139
"1240",0.3,40,TRUE,TRUE,0.383255639762347
"1241",0.3,41,TRUE,TRUE,0.340131171125678
"1242",0.3,42,FALSE,TRUE,0.396608725738829
"1243",0.3,43,TRUE,TRUE,0.329991232087427
"1244",0.3,44,TRUE,TRUE,0.333840062606324
"1245",0.3,45,TRUE,TRUE,0.377382942318369
"1246",0.3,46,FALSE,FALSE,0.253515068665815
"1247",0.3,47,TRUE,TRUE,0.345667152221648
"1248",0.3,48,TRUE,TRUE,0.297117000628786
"1249",0.3,49,TRUE,TRUE,0.407312079368461
"1250",0.3,50,TRUE,TRUE,0.316803331626656
"1251",0.3,51,TRUE,TRUE,0.361020530195435
"1252",0.3,52,FALSE,FALSE,0.393065830772217
"1253",0.3,53,TRUE,TRUE,0.370658390714018
"1254",0.3,54,TRUE,TRUE,0.297937753671564
"1255",0.3,55,TRUE,TRUE,0.352170201815252
"1256",0.3,56,TRUE,TRUE,0.392540312441949
"1257",0.3,57,TRUE,TRUE,0.338662025516781
"1258",0.3,58,TRUE,TRUE,0.327905634692927
"1259",0.3,59,TRUE,TRUE,0.351568880363661
"1260",0.3,60,TRUE,TRUE,0.320531898216256
"1261",0.3,61,TRUE,TRUE,0.350173175935315
"1262",0.3,62,FALSE,TRUE,0.369594068345953
"1263",0.3,63,TRUE,TRUE,0.285466985222577
"1264",0.3,64,TRUE,TRUE,0.416730022325407
"1265",0.3,65,TRUE,TRUE,0.397253541351538
"1266",0.3,66,FALSE,TRUE,0.372922883963829
"1267",0.3,67,TRUE,TRUE,0.28650682599819
"1268",0.3,68,FALSE,TRUE,0.318698626978115
"1269",0.3,69,TRUE,TRUE,0.34830976201244
"1270",0.3,70,TRUE,TRUE,0.33372844770864
"1271",0.3,71,FALSE,TRUE,0.395382570913709
"1272",0.3,72,TRUE,TRUE,0.324070913533024
"1273",0.3,73,TRUE,TRUE,0.312767112956809
"1274",0.3,74,FALSE,TRUE,0.327870770613884
"1275",0.3,75,TRUE,TRUE,0.343056462118461
"1276",0.3,76,FALSE,TRUE,0.340952512396635
"1277",0.3,77,TRUE,TRUE,0.28104018621878
"1278",0.3,78,TRUE,TRUE,0.449792969789023
"1279",0.3,79,TRUE,TRUE,0.478099864899928
"1280",0.3,80,TRUE,TRUE,0.343257441517605
"1281",0.3,81,FALSE,TRUE,0.451437607284368
"1282",0.3,82,TRUE,TRUE,0.399371717015194
"1283",0.3,83,TRUE,TRUE,0.432958880276264
"1284",0.3,84,TRUE,TRUE,0.376696622722805
"1285",0.3,85,TRUE,TRUE,0.309661600480256
"1286",0.3,86,TRUE,TRUE,0.372690733341842
"1287",0.3,87,FALSE,TRUE,0.435901430179931
"1288",0.3,88,TRUE,TRUE,0.373367538271435
"1289",0.3,89,TRUE,TRUE,0.351368814409228
"1290",0.3,90,TRUE,TRUE,0.423573670492312
"1291",0.3,91,FALSE,TRUE,0.378263341268769
"1292",0.3,92,TRUE,TRUE,0.40944439005617
"1293",0.3,93,TRUE,TRUE,0.346381414456831
"1294",0.3,94,TRUE,TRUE,0.372036768568801
"1295",0.3,95,FALSE,TRUE,0.368152697901543
"1296",0.3,96,TRUE,TRUE,0.329016871536122
"1297",0.3,97,TRUE,TRUE,0.347375735344918
"1298",0.3,98,TRUE,TRUE,0.486330469908975
"1299",0.3,99,FALSE,TRUE,0.466135961259234
"1300",0.3,100,FALSE,TRUE,0.45404238946772
"1301",0.3,101,FALSE,TRUE,0.432034215974439
"1302",0.3,102,TRUE,TRUE,0.319044907966728
"1303",0.3,103,TRUE,TRUE,0.315776063380711
"1304",0.3,104,FALSE,TRUE,0.402450886877182
"1305",0.3,105,TRUE,TRUE,0.400474534230073
"1306",0.3,106,TRUE,TRUE,0.271019144092084
"1307",0.3,107,TRUE,TRUE,0.360900428100339
"1308",0.3,108,TRUE,TRUE,0.366241465791664
"1309",0.3,109,TRUE,TRUE,0.39214688059283
"1310",0.3,110,FALSE,TRUE,0.478926486553279
"1311",0.3,111,TRUE,TRUE,0.376141461066172
"1312",0.3,112,TRUE,TRUE,0.390606712905008
"1313",0.3,113,FALSE,TRUE,0.351710158311906
"1314",0.3,114,FALSE,TRUE,0.446003311947024
"1315",0.3,115,TRUE,TRUE,0.378245012463058
"1316",0.3,116,TRUE,TRUE,0.294276046429377
"1317",0.3,117,TRUE,TRUE,0.282276260950764
"1318",0.3,118,TRUE,TRUE,0.334238285654818
"1319",0.3,119,TRUE,TRUE,0.412717278495064
"1320",0.3,120,FALSE,TRUE,0.397224441527882
"1321",0.3,121,FALSE,TRUE,0.375562160287606
"1322",0.3,122,TRUE,TRUE,0.350998950919634
"1323",0.3,123,TRUE,TRUE,0.332635843182029
"1324",0.3,124,TRUE,TRUE,0.365245745904747
"1325",0.3,125,FALSE,TRUE,0.288265108350334
"1326",0.3,126,TRUE,TRUE,0.30927503514987
"1327",0.3,127,FALSE,TRUE,0.306247259988844
"1328",0.3,128,TRUE,TRUE,0.333457390814726
"1329",0.3,129,FALSE,TRUE,0.413236662679163
"1330",0.3,130,TRUE,TRUE,0.288439053715984
"1331",0.3,131,TRUE,TRUE,0.377380148064312
"1332",0.3,132,TRUE,TRUE,0.384900976739702
"1333",0.3,133,TRUE,TRUE,0.37290913753417
"1334",0.3,134,TRUE,TRUE,0.356620897921128
"1335",0.3,135,TRUE,TRUE,0.300829568829328
"1336",0.3,136,TRUE,TRUE,0.357363086097593
"1337",0.3,137,TRUE,TRUE,0.326761896220494
"1338",0.3,138,TRUE,TRUE,0.401882563699661
"1339",0.3,139,FALSE,TRUE,0.315023696534936
"1340",0.3,140,TRUE,TRUE,0.366279384818578
"1341",0.3,141,FALSE,TRUE,0.404145155628536
"1342",0.3,142,FALSE,TRUE,0.372126101875707
"1343",0.3,143,TRUE,TRUE,0.453515984135969
"1344",0.3,144,TRUE,TRUE,0.368977568226667
"1345",0.3,145,TRUE,TRUE,0.406777130999471
"1346",0.3,146,TRUE,TRUE,0.36365683692169
"1347",0.3,147,TRUE,TRUE,0.420962153670488
"1348",0.3,148,TRUE,TRUE,0.335637191714828
"1349",0.3,149,TRUE,TRUE,0.363323574816293
"1350",0.3,150,FALSE,TRUE,0.42096534329178
"1351",0.3,151,FALSE,TRUE,0.293580569768093
"1352",0.3,152,TRUE,TRUE,0.394905597511435
"1353",0.3,153,FALSE,TRUE,0.423057401541772
"1354",0.3,154,TRUE,TRUE,0.411268691726625
"1355",0.3,155,FALSE,TRUE,0.33885528474274
"1356",0.3,156,TRUE,TRUE,0.293171045155055
"1357",0.3,157,TRUE,TRUE,0.316248354156194
"1358",0.3,158,TRUE,TRUE,0.360760346637743
"1359",0.3,159,FALSE,TRUE,0.352140368040111
"1360",0.3,160,TRUE,TRUE,0.314107079439126
"1361",0.3,161,FALSE,TRUE,0.298615588284614
"1362",0.3,162,TRUE,TRUE,0.299518927220958
"1363",0.3,163,FALSE,TRUE,0.498401460332799
"1364",0.3,164,TRUE,TRUE,0.40865255683537
"1365",0.3,165,FALSE,TRUE,0.414573327183745
"1366",0.3,166,TRUE,TRUE,0.473410282810123
"1367",0.3,167,FALSE,TRUE,0.383102253749059
"1368",0.3,168,TRUE,TRUE,0.368286264464661
"1369",0.3,169,TRUE,TRUE,0.396870291904572
"1370",0.3,170,TRUE,TRUE,0.268992225120176
"1371",0.3,171,TRUE,TRUE,0.342260219853242
"1372",0.3,172,TRUE,TRUE,0.373030122433554
"1373",0.3,173,TRUE,TRUE,0.356383626020838
"1374",0.3,174,FALSE,TRUE,0.352862631048053
"1375",0.3,175,TRUE,TRUE,0.369676972204621
"1376",0.3,176,TRUE,TRUE,0.38353659149867
"1377",0.3,177,FALSE,TRUE,0.367658391850052
"1378",0.3,178,TRUE,TRUE,0.356275867654599
"1379",0.3,179,TRUE,TRUE,0.347407287865459
"1380",0.3,180,FALSE,TRUE,0.418537454474357
"1381",0.3,181,TRUE,TRUE,0.370518280012227
"1382",0.3,182,TRUE,TRUE,0.296533000473452
"1383",0.3,183,TRUE,TRUE,0.519011576050217
"1384",0.3,184,FALSE,TRUE,0.351091492777882
"1385",0.3,185,FALSE,TRUE,0.408372818834109
"1386",0.3,186,FALSE,TRUE,0.388487695354576
"1387",0.3,187,TRUE,TRUE,0.324971093973375
"1388",0.3,188,FALSE,TRUE,0.336631118452629
"1389",0.3,189,TRUE,TRUE,0.344160690180078
"1390",0.3,190,FALSE,TRUE,0.500626355587054
"1391",0.3,191,TRUE,TRUE,0.400638437624496
"1392",0.3,192,TRUE,TRUE,0.36396977895231
"1393",0.3,193,FALSE,TRUE,0.343311494472594
"1394",0.3,194,FALSE,TRUE,0.370039523886678
"1395",0.3,195,TRUE,TRUE,0.431048909746872
"1396",0.3,196,FALSE,TRUE,0.426869887575306
"1397",0.3,197,TRUE,TRUE,0.403796747338775
"1398",0.3,198,TRUE,TRUE,0.361007073233043
"1399",0.3,199,TRUE,TRUE,0.395375997531428
"1400",0.3,200,FALSE,TRUE,0.412692407760079
"1401",0.35,1,FALSE,TRUE,0.303075536417343
"1402",0.35,2,TRUE,TRUE,0.402485452687496
"1403",0.35,3,FALSE,TRUE,0.389359412376089
"1404",0.35,4,TRUE,TRUE,0.334154253587529
"1405",0.35,5,FALSE,TRUE,0.334845029808275
"1406",0.35,6,TRUE,TRUE,0.320727963303637
"1407",0.35,7,FALSE,TRUE,0.424985601617905
"1408",0.35,8,TRUE,TRUE,0.371470206070037
"1409",0.35,9,TRUE,TRUE,0.362349386597162
"1410",0.35,10,FALSE,TRUE,0.396547913720945
"1411",0.35,11,FALSE,TRUE,0.302567841030151
"1412",0.35,12,FALSE,TRUE,0.303495038185423
"1413",0.35,13,FALSE,TRUE,0.324919359531821
"1414",0.35,14,TRUE,TRUE,0.363216150450575
"1415",0.35,15,TRUE,TRUE,0.334303811277303
"1416",0.35,16,FALSE,TRUE,0.316456354328127
"1417",0.35,17,TRUE,TRUE,0.312909978851854
"1418",0.35,18,TRUE,TRUE,0.368985285574957
"1419",0.35,19,TRUE,TRUE,0.382351959789891
"1420",0.35,20,TRUE,TRUE,0.353683756380263
"1421",0.35,21,TRUE,TRUE,0.38143470339662
"1422",0.35,22,FALSE,TRUE,0.317410735099097
"1423",0.35,23,TRUE,TRUE,0.316844567673074
"1424",0.35,24,FALSE,TRUE,0.381057203750733
"1425",0.35,25,TRUE,TRUE,0.354001243791285
"1426",0.35,26,TRUE,TRUE,0.28297476146393
"1427",0.35,27,TRUE,TRUE,0.328433672391352
"1428",0.35,28,TRUE,TRUE,0.479496476612775
"1429",0.35,29,TRUE,TRUE,0.46784570993504
"1430",0.35,30,FALSE,TRUE,0.391163716571445
"1431",0.35,31,TRUE,TRUE,0.438759999791424
"1432",0.35,32,TRUE,TRUE,0.334709407124279
"1433",0.35,33,TRUE,TRUE,0.398490491830162
"1434",0.35,34,TRUE,TRUE,0.323914563311727
"1435",0.35,35,FALSE,TRUE,0.264028121759814
"1436",0.35,36,TRUE,TRUE,0.335325219981304
"1437",0.35,37,FALSE,TRUE,0.373487976896785
"1438",0.35,38,TRUE,TRUE,0.318374734599097
"1439",0.35,39,TRUE,TRUE,0.417548064374988
"1440",0.35,40,TRUE,TRUE,0.423031118596383
"1441",0.35,41,TRUE,TRUE,0.391004764964827
"1442",0.35,42,FALSE,TRUE,0.340431488764841
"1443",0.35,43,FALSE,TRUE,0.375651559685971
"1444",0.35,44,FALSE,TRUE,0.412221327054746
"1445",0.35,45,TRUE,TRUE,0.347749317470207
"1446",0.35,46,TRUE,TRUE,0.42964854368305
"1447",0.35,47,TRUE,TRUE,0.409373843261504
"1448",0.35,48,TRUE,TRUE,0.357861698888142
"1449",0.35,49,FALSE,TRUE,0.360299635817474
"1450",0.35,50,TRUE,TRUE,0.389452196985687
"1451",0.35,51,TRUE,TRUE,0.460319287315928
"1452",0.35,52,FALSE,TRUE,0.304061872371603
"1453",0.35,53,TRUE,TRUE,0.35506648192374
"1454",0.35,54,FALSE,TRUE,0.41818504925894
"1455",0.35,55,TRUE,TRUE,0.402224091713634
"1456",0.35,56,FALSE,TRUE,0.352068915593413
"1457",0.35,57,TRUE,TRUE,0.391350473366514
"1458",0.35,58,FALSE,TRUE,0.409594974308992
"1459",0.35,59,TRUE,TRUE,0.299064721857296
"1460",0.35,60,TRUE,TRUE,0.308260328059554
"1461",0.35,61,TRUE,TRUE,0.456807548732855
"1462",0.35,62,TRUE,TRUE,0.371756515764106
"1463",0.35,63,TRUE,TRUE,0.258973763891974
"1464",0.35,64,TRUE,TRUE,0.334981471249018
"1465",0.35,65,FALSE,TRUE,0.357766859561728
"1466",0.35,66,FALSE,TRUE,0.400204414614304
"1467",0.35,67,TRUE,TRUE,0.429353088744833
"1468",0.35,68,TRUE,TRUE,0.296225663737976
"1469",0.35,69,TRUE,TRUE,0.395752045515492
"1470",0.35,70,FALSE,TRUE,0.398746184857787
"1471",0.35,71,TRUE,TRUE,0.352877146084097
"1472",0.35,72,TRUE,TRUE,0.389498234974363
"1473",0.35,73,TRUE,TRUE,0.410763359588015
"1474",0.35,74,TRUE,TRUE,0.40188720090349
"1475",0.35,75,TRUE,TRUE,0.388863609775372
"1476",0.35,76,TRUE,TRUE,0.318056834045872
"1477",0.35,77,TRUE,TRUE,0.468096249066046
"1478",0.35,78,TRUE,TRUE,0.314436798173727
"1479",0.35,79,FALSE,TRUE,0.493742210084079
"1480",0.35,80,TRUE,TRUE,0.391249423256877
"1481",0.35,81,FALSE,TRUE,0.367666183461127
"1482",0.35,82,TRUE,TRUE,0.37247709943136
"1483",0.35,83,FALSE,TRUE,0.421142058506756
"1484",0.35,84,TRUE,TRUE,0.352699800772065
"1485",0.35,85,TRUE,TRUE,0.32622012533808
"1486",0.35,86,TRUE,TRUE,0.432931809549129
"1487",0.35,87,TRUE,TRUE,0.332013070617489
"1488",0.35,88,FALSE,TRUE,0.357212296122707
"1489",0.35,89,FALSE,TRUE,0.473680374425377
"1490",0.35,90,TRUE,TRUE,0.365078347440463
"1491",0.35,91,FALSE,TRUE,0.498963424991928
"1492",0.35,92,FALSE,TRUE,0.331064947844171
"1493",0.35,93,TRUE,TRUE,0.3763636498571
"1494",0.35,94,FALSE,TRUE,0.325596653242919
"1495",0.35,95,FALSE,TRUE,0.393832385898444
"1496",0.35,96,TRUE,TRUE,0.374587814062352
"1497",0.35,97,TRUE,TRUE,0.312113237862014
"1498",0.35,98,FALSE,TRUE,0.454859864270408
"1499",0.35,99,TRUE,TRUE,0.483279452484947
"1500",0.35,100,TRUE,TRUE,0.439864896487819
"1501",0.35,101,TRUE,TRUE,0.345595288191886
"1502",0.35,102,TRUE,TRUE,0.341376150136487
"1503",0.35,103,TRUE,TRUE,0.282787768122289
"1504",0.35,104,FALSE,TRUE,0.409096138000753
"1505",0.35,105,TRUE,TRUE,0.345397849188518
"1506",0.35,106,TRUE,TRUE,0.316138059172139
"1507",0.35,107,TRUE,TRUE,0.3659745750152
"1508",0.35,108,TRUE,TRUE,0.43296248287969
"1509",0.35,109,FALSE,TRUE,0.359484654545273
"1510",0.35,110,TRUE,TRUE,0.356772949118393
"1511",0.35,111,FALSE,TRUE,0.431934726696852
"1512",0.35,112,TRUE,TRUE,0.308828657925059
"1513",0.35,113,TRUE,TRUE,0.387074257746662
"1514",0.35,114,FALSE,TRUE,0.4561351546485
"1515",0.35,115,TRUE,TRUE,0.403910466688586
"1516",0.35,116,FALSE,TRUE,0.355967805329644
"1517",0.35,117,TRUE,TRUE,0.313734483115074
"1518",0.35,118,TRUE,TRUE,0.383815916408774
"1519",0.35,119,TRUE,TRUE,0.339276596213693
"1520",0.35,120,FALSE,TRUE,0.359967757180828
"1521",0.35,121,FALSE,TRUE,0.416126506764326
"1522",0.35,122,TRUE,TRUE,0.379888362489123
"1523",0.35,123,TRUE,TRUE,0.307733282735334
"1524",0.35,124,TRUE,TRUE,0.280170672713227
"1525",0.35,125,FALSE,TRUE,0.258782157604475
"1526",0.35,126,TRUE,TRUE,0.476225535305282
"1527",0.35,127,FALSE,TRUE,0.411889300624755
"1528",0.35,128,TRUE,TRUE,0.379806503489636
"1529",0.35,129,TRUE,TRUE,0.343923055808396
"1530",0.35,130,FALSE,TRUE,0.436368679106555
"1531",0.35,131,TRUE,TRUE,0.458966531859063
"1532",0.35,132,FALSE,TRUE,0.505656400264743
"1533",0.35,133,FALSE,TRUE,0.422261742170524
"1534",0.35,134,FALSE,TRUE,0.302918107928176
"1535",0.35,135,TRUE,TRUE,0.404872553794105
"1536",0.35,136,TRUE,TRUE,0.341548435567834
"1537",0.35,137,FALSE,TRUE,0.408072681207968
"1538",0.35,138,TRUE,TRUE,0.291331319121679
"1539",0.35,139,TRUE,TRUE,0.500332078448365
"1540",0.35,140,TRUE,TRUE,0.389109793695607
"1541",0.35,141,TRUE,TRUE,0.386150523744155
"1542",0.35,142,TRUE,TRUE,0.314366036661459
"1543",0.35,143,FALSE,TRUE,0.354613219803068
"1544",0.35,144,FALSE,TRUE,0.386613951817956
"1545",0.35,145,TRUE,TRUE,0.368777332358485
"1546",0.35,146,TRUE,TRUE,0.393158786285217
"1547",0.35,147,TRUE,TRUE,0.393852701900622
"1548",0.35,148,TRUE,TRUE,0.343054340464383
"1549",0.35,149,TRUE,TRUE,0.418527581150156
"1550",0.35,150,TRUE,TRUE,0.405566300017474
"1551",0.35,151,TRUE,TRUE,0.347236904986751
"1552",0.35,152,TRUE,TRUE,0.293354838115373
"1553",0.35,153,TRUE,TRUE,0.374402438195267
"1554",0.35,154,TRUE,TRUE,0.330965660303347
"1555",0.35,155,TRUE,TRUE,0.303252551946759
"1556",0.35,156,FALSE,TRUE,0.450172001079322
"1557",0.35,157,TRUE,TRUE,0.305318875912321
"1558",0.35,158,TRUE,TRUE,0.333429348025583
"1559",0.35,159,TRUE,TRUE,0.342490967558241
"1560",0.35,160,TRUE,TRUE,0.497341261122147
"1561",0.35,161,TRUE,TRUE,0.397073442890489
"1562",0.35,162,TRUE,TRUE,0.321119689980626
"1563",0.35,163,FALSE,TRUE,0.467747719460534
"1564",0.35,164,FALSE,TRUE,0.359627495486523
"1565",0.35,165,TRUE,TRUE,0.363947932260366
"1566",0.35,166,TRUE,TRUE,0.38869498369278
"1567",0.35,167,FALSE,TRUE,0.417169551305597
"1568",0.35,168,FALSE,TRUE,0.415998318336341
"1569",0.35,169,FALSE,TRUE,0.348356791230937
"1570",0.35,170,FALSE,TRUE,0.424079719712516
"1571",0.35,171,TRUE,TRUE,0.332056756664648
"1572",0.35,172,TRUE,TRUE,0.378799167473586
"1573",0.35,173,FALSE,TRUE,0.281684746336442
"1574",0.35,174,FALSE,TRUE,0.471603398208286
"1575",0.35,175,TRUE,TRUE,0.355185789481155
"1576",0.35,176,TRUE,TRUE,0.351125563894034
"1577",0.35,177,TRUE,TRUE,0.349692508434733
"1578",0.35,178,TRUE,TRUE,0.37506908793272
"1579",0.35,179,TRUE,TRUE,0.424003455138503
"1580",0.35,180,FALSE,TRUE,0.328658226203536
"1581",0.35,181,FALSE,TRUE,0.331668303069962
"1582",0.35,182,TRUE,TRUE,0.303330007519089
"1583",0.35,183,TRUE,TRUE,0.412547427082602
"1584",0.35,184,TRUE,TRUE,0.415174911282219
"1585",0.35,185,TRUE,TRUE,0.295192980910233
"1586",0.35,186,TRUE,TRUE,0.434577259735974
